SCS,ISC,NRUSC,tRU,requiredSNR,IRU,NRU,ITBS,Qm,TBS,numTrBlks,NRep,SNR,BLER,TTI,pathloss,datarate,bandwidth
15000,12,3,4,-16.532,5,6,6,2,600,100,1,10,0,24,137,25,45
15000,12,3,4,-16.532,5,6,6,2,600,100,1,9,0,24,138,25,45
15000,12,3,4,-16.532,5,6,6,2,600,100,1,8,0,24,139,25,45
15000,12,3,4,-16.532,5,6,6,2,600,100,1,7,0,24,140,25,45
15000,12,3,4,-16.532,5,6,6,2,600,100,1,6,0,24,141,25,45
15000,12,3,4,-16.532,5,6,6,2,600,100,1,5,0,24,142,25,45
15000,12,3,4,-16.532,5,6,6,2,600,100,2,4,0,48,143,12.5,45
15000,12,3,4,-16.532,5,6,6,2,600,100,2,3,0,48,144,12.5,45
15000,12,3,4,-16.532,5,6,6,2,600,100,2,2,0,48,145,12.5,45
15000,12,3,4,-16.532,5,6,6,2,600,100,4,1,0,96,146,6.25,45
15000,12,3,4,-16.532,5,6,6,2,600,100,8,0,0,192,147,3.125,45
15000,12,3,4,-16.532,5,6,6,2,600,100,8,-1,0,192,148,3.125,45
15000,12,3,4,-16.532,5,6,6,2,600,100,8,-2,0,192,149,3.125,45
15000,12,3,4,-16.532,5,6,6,2,600,100,8,-3,0,192,150,3.125,45
15000,12,3,4,-16.532,5,6,6,2,600,100,16,-4,0,384,151,1.5625,45
15000,12,3,4,-16.532,5,6,6,2,600,100,16,-5,0,384,152,1.5625,45
15000,12,3,4,-16.532,5,6,6,2,600,100,32,-6,0,768,153,0.78125,45
15000,12,3,4,-16.532,5,6,6,2,600,100,32,-7,0,768,154,0.78125,45
15000,12,3,4,-16.532,5,6,6,2,600,100,32,-8,0,768,155,0.78125,45
15000,12,3,4,-16.532,5,6,6,2,600,100,64,-9,0,1536.019417,156,0.390620062,45
15000,12,3,4,-16.532,5,6,6,2,600,100,64,-10,0,1536.037736,157,0.390615404,45
15000,12,3,4,-16.532,5,6,6,2,600,100,64,-11,0,1536,158,0.390625,45
15000,12,3,4,-16.532,5,6,6,2,600,100,128,-12,0,3071.980198,159,0.195313759,45
15000,12,3,4,-16.532,5,6,6,2,600,100,128,-13,0,3072.018349,160,0.195311333,45
15000,12,3,4,-16.532,5,6,7,2,712,100,1,18,0,24,129,29.66666667,45
15000,12,3,4,-16.532,5,6,7,2,712,100,1,17,0,24,130,29.66666667,45
15000,12,3,4,-16.532,5,6,7,2,712,100,1,16,0,24,131,29.66666667,45
15000,12,3,4,-16.532,5,6,7,2,712,100,1,15,0,24,132,29.66666667,45
15000,12,3,4,-16.532,5,6,7,2,712,100,1,14,0,24,133,29.66666667,45
15000,12,3,4,-16.532,5,6,7,2,712,100,1,13,0,24,134,29.66666667,45
15000,12,3,4,-16.532,5,6,7,2,712,100,1,12,0,24,135,29.66666667,45
15000,12,3,4,-16.532,5,6,7,2,712,100,1,11,0,24,136,29.66666667,45
15000,12,3,4,-16.532,5,6,7,2,712,100,1,10,0,24,137,29.66666667,45
15000,12,3,4,-16.532,5,6,7,2,712,100,1,9,0,24,138,29.66666667,45
15000,12,3,4,-16.532,5,6,7,2,712,100,1,8,0,24,139,29.66666667,45
15000,12,3,4,-16.532,5,6,7,2,712,100,1,7,0,24,140,29.66666667,45
15000,12,3,4,-16.532,5,6,7,2,712,100,1,6,0,24,141,29.66666667,45
15000,12,3,4,-16.532,5,6,7,2,712,100,2,5,0,48,142,14.83333333,45
15000,12,3,4,-16.532,5,6,7,2,712,100,2,4,0,48,143,14.83333333,45
15000,12,3,4,-16.532,5,6,7,2,712,100,2,3,0,48,144,14.83333333,45
15000,12,3,4,-16.532,5,6,7,2,712,100,4,2,0,96,145,7.416666667,45
15000,12,3,4,-16.532,5,6,7,2,712,100,2,1,0,48,146,14.83333333,45
15000,12,3,4,-16.532,5,6,7,2,712,100,4,0,0,96,147,7.416666667,45
15000,12,3,4,-16.532,5,6,7,2,712,100,8,-1,0,192,148,3.708333333,45
15000,12,3,4,-16.532,5,6,7,2,712,100,8,-2,0,192,149,3.708333333,45
15000,12,3,4,-16.532,5,6,7,2,712,100,16,-3,0,384,150,1.854166667,45
15000,12,3,4,-16.532,5,6,7,2,712,100,16,-4,0,384,151,1.854166667,45
15000,12,3,4,-16.532,5,6,7,2,712,100,32,-5,0,768,152,0.927083333,45
15000,12,3,4,-16.532,5,6,7,2,712,100,16,-6,0,384,153,1.854166667,45
15000,12,3,4,-16.532,5,6,7,2,712,100,32,-7,0,768,154,0.927083333,45
15000,12,3,4,-16.532,5,6,7,2,712,100,64,-8,0,1536.039604,155,0.463529715,45
15000,12,3,4,-16.532,5,6,7,2,712,100,64,-9,0,1536.019417,156,0.463535807,45
15000,12,3,4,-16.532,5,6,7,2,712,100,64,-10,0,1535.963303,157,0.463552742,45
15000,12,3,4,-16.532,5,6,7,2,712,100,128,-11,0,3072,158,0.231770833,45
15000,12,3,4,-16.532,5,6,7,2,712,100,128,-12,0,3072,159,0.231770833,45
15000,12,3,4,-16.532,5,6,7,2,712,100,128,-14,0,3071.981132,161,0.231772257,45
15000,12,3,4,-16.532,5,6,8,2,808,100,1,19,0,24,128,33.66666667,45
15000,12,3,4,-16.532,5,6,8,2,808,100,1,18,0,24,129,33.66666667,45
15000,12,3,4,-16.532,5,6,8,2,808,100,1,17,0,24,130,33.66666667,45
15000,12,3,4,-16.532,5,6,8,2,808,100,1,16,0,24,131,33.66666667,45
15000,12,3,4,-16.532,5,6,8,2,808,100,1,15,0,24,132,33.66666667,45
15000,12,3,4,-16.532,5,6,8,2,808,100,1,14,0,24,133,33.66666667,45
15000,12,3,4,-16.532,5,6,8,2,808,100,1,13,0,24,134,33.66666667,45
15000,12,3,4,-16.532,5,6,8,2,808,100,1,12,0,24,135,33.66666667,45
15000,12,3,4,-16.532,5,6,8,2,808,100,1,11,0,24,136,33.66666667,45
15000,12,3,4,-16.532,5,6,8,2,808,100,1,10,0,24,137,33.66666667,45
15000,12,3,4,-16.532,5,6,8,2,808,100,1,9,0,24,138,33.66666667,45
15000,12,3,4,-16.532,5,6,8,2,808,100,1,8,0,24,139,33.66666667,45
15000,12,3,4,-16.532,5,6,8,2,808,100,1,7,0,24,140,33.66666667,45
15000,12,3,4,-16.532,5,6,8,2,808,100,1,6,0,24,141,33.66666667,45
15000,12,3,4,-16.532,5,6,8,2,808,100,2,5,0,48,142,16.83333333,45
15000,12,3,4,-16.532,5,6,8,2,808,100,2,4,0,48,143,16.83333333,45
15000,12,3,4,-16.532,5,6,8,2,808,100,2,3,0,48,144,16.83333333,45
15000,12,3,4,-16.532,5,6,8,2,808,100,2,2,0,48,145,16.83333333,45
15000,12,3,4,-16.532,5,6,8,2,808,100,2,1,0,48,146,16.83333333,45
15000,12,3,4,-16.532,5,6,8,2,808,100,8,0,0,192,147,4.208333333,45
15000,12,3,4,-16.532,5,6,8,2,808,100,8,-1,0,192,148,4.208333333,45
15000,12,3,4,-16.532,5,6,8,2,808,100,16,-2,0,384,149,2.104166667,45
15000,12,3,4,-16.532,5,6,8,2,808,100,16,-3,0,384,150,2.104166667,45
15000,12,3,4,-16.532,5,6,8,2,808,100,16,-4,0,384,151,2.104166667,45
15000,12,3,4,-16.532,5,6,8,2,808,100,16,-5,0,384,152,2.104166667,45
15000,12,3,4,-16.532,5,6,8,2,808,100,32,-6,0,768,153,1.052083333,45
15000,12,3,4,-16.532,5,6,8,2,808,100,32,-7,0,768,154,1.052083333,45
15000,12,3,4,-16.532,5,6,8,2,808,100,32,-8,0,768,155,1.052083333,45
15000,12,3,4,-16.532,5,6,8,2,808,100,64,-9,0,1536.037736,156,0.526028743,45
15000,12,3,4,-16.532,5,6,8,2,808,100,64,-10,0,1536.019417,157,0.526035017,45
15000,12,3,4,-16.532,5,6,8,2,808,100,128,-11,0,3072,158,0.263020833,45
15000,12,3,4,-16.532,5,6,8,2,808,100,128,-12,0,3072.038835,159,0.263017508,45
15000,12,3,4,-16.532,5,6,9,2,936,100,1,16,0,24,131,39,45
15000,12,3,4,-16.532,5,6,9,2,936,100,1,15,0,24,132,39,45
15000,12,3,4,-16.532,5,6,9,2,936,100,1,14,0,24,133,39,45
15000,12,3,4,-16.532,5,6,9,2,936,100,1,13,0,24,134,39,45
15000,12,3,4,-16.532,5,6,9,2,936,100,1,12,0,24,135,39,45
15000,12,3,4,-16.532,5,6,9,2,936,100,1,11,0,24,136,39,45
15000,12,3,4,-16.532,5,6,9,2,936,100,1,10,0,24,137,39,45
15000,12,3,4,-16.532,5,6,9,2,936,100,1,9,0,24,138,39,45
15000,12,3,4,-16.532,5,6,9,2,936,100,2,8,0,48,139,19.5,45
15000,12,3,4,-16.532,5,6,9,2,936,100,1,7,0,24,140,39,45
15000,12,3,4,-16.532,5,6,9,2,936,100,2,6,0,48,141,19.5,45
15000,12,3,4,-16.532,5,6,9,2,936,100,2,5,0,48,142,19.5,45
15000,12,3,4,-16.532,5,6,9,2,936,100,2,4,0,48,143,19.5,45
15000,12,3,4,-16.532,5,6,9,2,936,100,2,3,0,48,144,19.5,45
15000,12,3,4,-16.532,5,6,9,2,936,100,8,2,0,192,145,4.875,45
15000,12,3,4,-16.532,5,6,9,2,936,100,8,1,0,192,146,4.875,45
15000,12,3,4,-16.532,5,6,9,2,936,100,8,0,0,192,147,4.875,45
15000,12,3,4,-16.532,5,6,9,2,936,100,8,-1,0,192,148,4.875,45
15000,12,3,4,-16.532,5,6,9,2,936,100,8,-2,0,192,149,4.875,45
15000,12,3,4,-16.532,5,6,9,2,936,100,16,-3,0,384,150,2.4375,45
15000,12,3,4,-16.532,5,6,9,2,936,100,16,-4,0,384,151,2.4375,45
15000,12,3,4,-16.532,5,6,9,2,936,100,32,-5,0,768,152,1.21875,45
15000,12,3,4,-16.532,5,6,9,2,936,100,32,-6,0,768,153,1.21875,45
15000,12,3,4,-16.532,5,6,9,2,936,100,32,-7,0,768,154,1.21875,45
15000,12,3,4,-16.532,5,6,9,2,936,100,64,-8,0,1536.039604,155,0.609359288,45
15000,12,3,4,-16.532,5,6,9,2,936,100,64,-9,0,1536.037736,156,0.609360029,45
15000,12,3,4,-16.532,5,6,9,2,936,100,64,-10,0,1535.963303,157,0.609389559,45
15000,12,3,4,-16.532,5,6,9,2,936,100,128,-11,0,3072,158,0.3046875,45
15000,12,3,4,-16.532,5,6,9,2,936,100,128,-12,0,3071.960784,159,0.30469139,45
15000,12,3,4,-16.532,5,6,10,2,1000,100,1,16,0,24,131,41.66666667,45
15000,12,3,4,-16.532,5,6,10,2,1000,100,1,15,0,24,132,41.66666667,45
15000,12,3,4,-16.532,5,6,10,2,1000,100,1,14,0,24,133,41.66666667,45
15000,12,3,4,-16.532,5,6,10,2,1000,100,1,13,0,24,134,41.66666667,45
15000,12,3,4,-16.532,5,6,10,2,1000,100,1,12,0,24,135,41.66666667,45
15000,12,3,4,-16.532,5,6,10,2,1000,100,1,11,0,24,136,41.66666667,45
15000,12,3,4,-16.532,5,6,10,2,1000,100,1,10,0,24,137,41.66666667,45
15000,12,3,4,-16.532,5,6,10,2,1000,100,1,9,0,24,138,41.66666667,45
15000,12,3,4,-16.532,5,6,10,2,1000,100,1,8,0,24,139,41.66666667,45
15000,12,3,4,-16.532,5,6,10,2,1000,100,1,7,0,24,140,41.66666667,45
15000,12,3,4,-16.532,5,6,10,2,1000,100,2,6,0,48,141,20.83333333,45
15000,12,3,4,-16.532,5,6,10,2,1000,100,2,5,0,48,142,20.83333333,45
15000,12,3,4,-16.532,5,6,10,2,1000,100,2,4,0,48,143,20.83333333,45
15000,12,3,4,-16.532,5,6,10,2,1000,100,4,3,0,96,144,10.41666667,45
15000,12,3,4,-16.532,5,6,10,2,1000,100,4,2,0,96,145,10.41666667,45
15000,12,3,4,-16.532,5,6,10,2,1000,100,8,1,0,192,146,5.208333333,45
15000,12,3,4,-16.532,5,6,10,2,1000,100,8,0,0,192,147,5.208333333,45
15000,12,3,4,-16.532,5,6,10,2,1000,100,8,-1,0,192,148,5.208333333,45
15000,12,3,4,-16.532,5,6,10,2,1000,100,16,-2,0,384,149,2.604166667,45
15000,12,3,4,-16.532,5,6,10,2,1000,100,16,-3,0,384,150,2.604166667,45
15000,12,3,4,-16.532,5,6,10,2,1000,100,32,-4,0,768,151,1.302083333,45
15000,12,3,4,-16.532,5,6,10,2,1000,100,32,-5,0,768,152,1.302083333,45
15000,12,3,4,-16.532,5,6,10,2,1000,100,32,-6,0,768,153,1.302083333,45
15000,12,3,4,-16.532,5,6,10,2,1000,100,64,-7,0,1535.980392,154,0.651049978,45
15000,12,3,4,-16.532,5,6,10,2,1000,100,64,-8,0,1535.980392,155,0.651049978,45
15000,12,3,4,-16.532,5,6,10,2,1000,100,64,-9,0,1535.961538,156,0.651057969,45
15000,12,3,4,-16.532,5,6,10,2,1000,100,128,-10,0,3072,157,0.325520833,45
15000,12,3,4,-16.532,5,6,10,2,1000,100,128,-11,0,3072.019231,158,0.325518796,45
15000,12,3,4,-16.532,5,6,10,2,1000,100,128,-12,0,3071.962617,159,0.325524795,45
15000,12,3,4,-16.532,5,6,11,2,1192,100,1,18,0,24,129,49.66666667,45
15000,12,3,4,-16.532,5,6,11,2,1192,100,1,17,0,24,130,49.66666667,45
15000,12,3,4,-16.532,5,6,11,2,1192,100,1,16,0,24,131,49.66666667,45
15000,12,3,4,-16.532,5,6,11,2,1192,100,1,15,0,24,132,49.66666667,45
15000,12,3,4,-16.532,5,6,11,2,1192,100,1,14,0,24,133,49.66666667,45
15000,12,3,4,-16.532,5,6,11,2,1192,100,1,13,0,24,134,49.66666667,45
15000,12,3,4,-16.532,5,6,11,2,1192,100,1,12,0,24,135,49.66666667,45
15000,12,3,4,-16.532,5,6,11,2,1192,100,1,11,0,24,136,49.66666667,45
15000,12,3,4,-16.532,5,6,11,2,1192,100,1,10,0,24,137,49.66666667,45
15000,12,3,4,-16.532,5,6,11,2,1192,100,1,9,0,24,138,49.66666667,45
15000,12,3,4,-16.532,5,6,11,2,1192,100,2,8,0,48,139,24.83333333,45
15000,12,3,4,-16.532,5,6,11,2,1192,100,2,7,0,48,140,24.83333333,45
15000,12,3,4,-16.532,5,6,11,2,1192,100,2,6,0,48,141,24.83333333,45
15000,12,3,4,-16.532,5,6,11,2,1192,100,2,5,0,48,142,24.83333333,45
15000,12,3,4,-16.532,5,6,11,2,1192,100,4,4,0,96,143,12.41666667,45
15000,12,3,4,-16.532,5,6,11,2,1192,100,4,3,0,96,144,12.41666667,45
15000,12,3,4,-16.532,5,6,11,2,1192,100,4,2,0,96,145,12.41666667,45
15000,12,3,4,-16.532,5,6,11,2,1192,100,8,1,0,192,146,6.208333333,45
15000,12,3,4,-16.532,5,6,11,2,1192,100,16,0,0,384,147,3.104166667,45
15000,12,3,4,-16.532,5,6,11,2,1192,100,16,-1,0,384,148,3.104166667,45
15000,12,3,4,-16.532,5,6,11,2,1192,100,16,-2,0,384,149,3.104166667,45
15000,12,3,4,-16.532,5,6,11,2,1192,100,16,-3,0,384,150,3.104166667,45
15000,12,3,4,-16.532,5,6,11,2,1192,100,32,-4,0,768,151,1.552083333,45
15000,12,3,4,-16.532,5,6,11,2,1192,100,16,-5,0,384,152,3.104166667,45
15000,12,3,4,-16.532,5,6,11,2,1192,100,32,-6,0,768,153,1.552083333,45
15000,12,3,4,-16.532,5,6,11,2,1192,100,32,-7,0,768,154,1.552083333,45
15000,12,3,4,-16.532,5,6,11,2,1192,100,64,-8,0,1536.019417,155,0.776031856,45
15000,12,3,4,-16.532,5,6,11,2,1192,100,64,-9,0,1536,156,0.776041667,45
15000,12,3,4,-16.532,5,6,11,2,1192,100,128,-10,0,3072,157,0.388020833,45
15000,12,3,4,-16.532,5,6,11,2,1192,100,128,-11,0,3072,158,0.388020833,45
15000,12,3,4,-16.532,5,6,12,2,1352,100,1,18,0,24,129,56.33333333,45
15000,12,3,4,-16.532,5,6,12,2,1352,100,1,16,0,24,131,56.33333333,45
15000,12,3,4,-16.532,5,6,12,2,1352,100,1,14,0,24,133,56.33333333,45
15000,12,3,4,-16.532,5,6,12,2,1352,100,1,12,0,24,135,56.33333333,45
15000,12,3,4,-16.532,5,6,12,2,1352,100,1,10,0,24,137,56.33333333,45
15000,12,3,4,-16.532,5,6,12,2,1352,100,2,8,0,48,139,28.16666667,45
15000,12,3,4,-16.532,5,6,12,2,1352,100,2,6,0,48,141,28.16666667,45
15000,12,3,4,-16.532,5,6,12,2,1352,100,4,4,0,96,143,14.08333333,45
15000,12,3,4,-16.532,5,6,12,2,1352,100,8,2,0,192,145,7.041666667,45
15000,12,3,4,-16.532,5,6,12,2,1352,100,16,0,0,384,147,3.520833333,45
15000,12,3,4,-16.532,5,6,12,2,1352,100,16,-2,0,384,149,3.520833333,45
15000,12,3,4,-16.532,5,6,12,2,1352,100,32,-4,0,768,151,1.760416667,45
15000,12,3,4,-16.532,5,6,12,2,1352,100,32,-6,0,768,153,1.760416667,45
15000,12,3,4,-16.532,5,6,12,2,1352,100,64,-8,0,1536,155,0.880208333,45
15000,12,3,4,-16.532,5,6,12,2,1352,100,128,-10,0,3071.980198,157,0.440107004,45
15000,12,3,4,-16.532,5,6,13,2,1544,100,1,19,0,24,128,64.33333333,45
15000,12,3,4,-16.532,5,6,13,2,1544,100,1,18,0,24,129,64.33333333,45
15000,12,3,4,-16.532,5,6,13,2,1544,100,1,17,0,24,130,64.33333333,45
15000,12,3,4,-16.532,5,6,13,2,1544,100,1,16,0,24,131,64.33333333,45
15000,12,3,4,-16.532,5,6,13,2,1544,100,1,15,0,24,132,64.33333333,45
15000,12,3,4,-16.532,5,6,13,2,1544,100,2,14,0,48,133,32.16666667,45
15000,12,3,4,-16.532,5,6,13,2,1544,100,1,13,0,24,134,64.33333333,45
15000,12,3,4,-16.532,5,6,13,2,1544,100,2,12,0,48,135,32.16666667,45
15000,12,3,4,-16.532,5,6,13,2,1544,100,1,11,0,24,136,64.33333333,45
15000,12,3,4,-16.532,5,6,13,2,1544,100,2,10,0,48,137,32.16666667,45
15000,12,3,4,-16.532,5,6,13,2,1544,100,2,9,0,48,138,32.16666667,45
15000,12,3,4,-16.532,5,6,13,2,1544,100,2,8,0,48,139,32.16666667,45
15000,12,3,4,-16.532,5,6,13,2,1544,100,2,7,0,48,140,32.16666667,45
15000,12,3,4,-16.532,5,6,13,2,1544,100,2,6,0,48,141,32.16666667,45
15000,12,3,4,-16.532,5,6,13,2,1544,100,4,5,0,96,142,16.08333333,45
15000,12,3,4,-16.532,5,6,13,2,1544,100,4,4,0,96,143,16.08333333,45
15000,12,3,4,-16.532,5,6,13,2,1544,100,8,3,0,192,144,8.041666667,45
15000,12,3,4,-16.532,5,6,13,2,1544,100,8,2,0,192,145,8.041666667,45
15000,12,3,4,-16.532,5,6,13,2,1544,100,8,1,0,192,146,8.041666667,45
15000,12,3,4,-16.532,5,6,13,2,1544,100,16,0,0,384,147,4.020833333,45
15000,12,3,4,-16.532,5,6,13,2,1544,100,16,-1,0,384,148,4.020833333,45
15000,12,3,4,-16.532,5,6,13,2,1544,100,16,-2,0,384,149,4.020833333,45
15000,12,3,4,-16.532,5,6,13,2,1544,100,32,-3,0,768,150,2.010416667,45
15000,12,3,4,-16.532,5,6,13,2,1544,100,32,-4,0,768,151,2.010416667,45
15000,12,3,4,-16.532,5,6,13,2,1544,100,32,-5,0,768,152,2.010416667,45
15000,12,3,4,-16.532,5,6,13,2,1544,100,64,-6,0,1536.039604,153,1.005182416,45
15000,12,3,4,-16.532,5,6,13,2,1544,100,64,-7,0,1535.961538,154,1.005233504,45
15000,12,3,4,-16.532,5,6,13,2,1544,100,128,-8,0,3072,155,0.502604167,45
15000,12,3,4,-16.532,5,6,13,2,1544,100,128,-9,0,3071.960784,156,0.502610583,45
15000,12,3,4,-16.532,5,6,13,2,1544,100,128,-10,0,3072,157,0.502604167,45
15000,12,3,4,-16.532,6,8,0,2,208,100,1,10,0,32,137,6.5,45
15000,12,3,4,-16.532,6,8,0,2,208,100,1,9,0,32,138,6.5,45
15000,12,3,4,-16.532,6,8,0,2,208,100,1,8,0,32,139,6.5,45
15000,12,3,4,-16.532,6,8,0,2,208,100,1,7,0,32,140,6.5,45
15000,12,3,4,-16.532,6,8,0,2,208,100,1,6,0,32,141,6.5,45
15000,12,3,4,-16.532,6,8,0,2,208,100,1,5,0,32,142,6.5,45
15000,12,3,4,-16.532,6,8,0,2,208,100,1,4,0,32,143,6.5,45
15000,12,3,4,-16.532,6,8,0,2,208,100,1,3,0,32,144,6.5,45
15000,12,3,4,-16.532,6,8,0,2,208,100,1,2,0,32,145,6.5,45
15000,12,3,4,-16.532,6,8,0,2,208,100,1,1,0,32,146,6.5,45
15000,12,3,4,-16.532,6,8,0,2,208,100,2,0,0,64,147,3.25,45
15000,12,3,4,-16.532,6,8,0,2,208,100,2,-1,0,64,148,3.25,45
15000,12,3,4,-16.532,6,8,0,2,208,100,2,-2,0,64,149,3.25,45
15000,12,3,4,-16.532,6,8,0,2,208,100,4,-3,0,128,150,1.625,45
15000,12,3,4,-16.532,6,8,0,2,208,100,4,-4,0,128,151,1.625,45
15000,12,3,4,-16.532,6,8,0,2,208,100,8,-5,0,256,152,0.8125,45
15000,12,3,4,-16.532,6,8,0,2,208,100,8,-6,0,256,153,0.8125,45
15000,12,3,4,-16.532,6,8,0,2,208,100,16,-7,0,512,154,0.40625,45
15000,12,3,4,-16.532,6,8,0,2,208,100,16,-8,0,512,155,0.40625,45
15000,12,3,4,-16.532,6,8,0,2,208,100,16,-9,0,512,156,0.40625,45
15000,12,3,4,-16.532,6,8,0,2,208,100,32,-10,0,1023.960396,157,0.203132856,45
15000,12,3,4,-16.532,6,8,0,2,208,100,32,-11,0,1023.980583,158,0.203128852,45
15000,12,3,4,-16.532,6,8,0,2,208,100,32,-12,0,1024,159,0.203125,45
15000,12,3,4,-16.532,6,8,0,2,208,100,32,-13,0,1024.036697,160,0.203117721,45
15000,12,3,4,-16.532,6,8,0,2,208,100,64,-14,0,2048.018868,161,0.101561564,45
15000,12,3,4,-16.532,6,8,0,2,208,100,128,-15,0,4096,162,0.05078125,45
15000,12,3,4,-16.532,6,8,0,2,208,100,128,-16,0,4096,163,0.05078125,45
15000,12,3,4,-16.532,6,8,0,2,208,100,128,-17,0,4095.963303,164,0.050781705,45
15000,12,3,4,-16.532,6,8,0,2,208,100,128,-18,0,4095.963303,165,0.050781705,45
15000,12,3,4,-16.532,6,8,1,2,256,100,1,12,0,32,135,8,45
15000,12,3,4,-16.532,6,8,1,2,256,100,1,11,0,32,136,8,45
15000,12,3,4,-16.532,6,8,1,2,256,100,1,10,0,32,137,8,45
15000,12,3,4,-16.532,6,8,1,2,256,100,1,9,0,32,138,8,45
15000,12,3,4,-16.532,6,8,1,2,256,100,1,8,0,32,139,8,45
15000,12,3,4,-16.532,6,8,1,2,256,100,1,7,0,32,140,8,45
15000,12,3,4,-16.532,6,8,1,2,256,100,1,6,0,32,141,8,45
15000,12,3,4,-16.532,6,8,1,2,256,100,1,5,0,32,142,8,45
15000,12,3,4,-16.532,6,8,1,2,256,100,1,4,0,32,143,8,45
15000,12,3,4,-16.532,6,8,1,2,256,100,1,3,0,32,144,8,45
15000,12,3,4,-16.532,6,8,1,2,256,100,1,2,0,32,145,8,45
15000,12,3,4,-16.532,6,8,1,2,256,100,2,1,0,64,146,4,45
15000,12,3,4,-16.532,6,8,1,2,256,100,2,0,0,64,147,4,45
15000,12,3,4,-16.532,6,8,1,2,256,100,2,-1,0,64,148,4,45
15000,12,3,4,-16.532,6,8,1,2,256,100,2,-2,0,64,149,4,45
15000,12,3,4,-16.532,6,8,1,2,256,100,8,-3,0,256,150,1,45
15000,12,3,4,-16.532,6,8,1,2,256,100,8,-4,0,256,151,1,45
15000,12,3,4,-16.532,6,8,1,2,256,100,2,-5,0,64,152,4,45
15000,12,3,4,-16.532,6,8,1,2,256,100,16,-6,0,512,153,0.5,45
15000,12,3,4,-16.532,6,8,1,2,256,100,16,-7,0,512,154,0.5,45
15000,12,3,4,-16.532,6,8,1,2,256,100,16,-8,0,512,155,0.5,45
15000,12,3,4,-16.532,6,8,1,2,256,100,32,-9,0,1023.960396,156,0.250009669,45
15000,12,3,4,-16.532,6,8,1,2,256,100,32,-10,0,1023.962264,157,0.250009213,45
15000,12,3,4,-16.532,6,8,1,2,256,100,32,-11,0,1024.018692,158,0.249995437,45
15000,12,3,4,-16.532,6,8,1,2,256,100,64,-12,0,2048,159,0.125,45
15000,12,3,4,-16.532,6,8,1,2,256,100,64,-13,0,2048.018868,160,0.124998848,45
15000,12,3,4,-16.532,6,8,1,2,256,100,64,-14,0,2048.037383,161,0.124997718,45
15000,12,3,4,-16.532,6,8,1,2,256,100,128,-15,0,4095.961538,162,0.062500587,45
15000,12,3,4,-16.532,6,8,1,2,256,100,128,-16,0,4096.018519,163,0.062499717,45
15000,12,3,4,-16.532,6,8,2,2,328,100,1,12,0,32,135,10.25,45
15000,12,3,4,-16.532,6,8,2,2,328,100,1,11,0,32,136,10.25,45
15000,12,3,4,-16.532,6,8,2,2,328,100,1,10,0,32,137,10.25,45
15000,12,3,4,-16.532,6,8,2,2,328,100,1,9,0,32,138,10.25,45
15000,12,3,4,-16.532,6,8,2,2,328,100,1,8,0,32,139,10.25,45
15000,12,3,4,-16.532,6,8,2,2,328,100,1,7,0,32,140,10.25,45
15000,12,3,4,-16.532,6,8,2,2,328,100,1,6,0,32,141,10.25,45
15000,12,3,4,-16.532,6,8,2,2,328,100,1,5,0,32,142,10.25,45
15000,12,3,4,-16.532,6,8,2,2,328,100,1,4,0,32,143,10.25,45
15000,12,3,4,-16.532,6,8,2,2,328,100,1,3,0,32,144,10.25,45
15000,12,3,4,-16.532,6,8,2,2,328,100,2,2,0,64,145,5.125,45
15000,12,3,4,-16.532,6,8,2,2,328,100,2,1,0,64,146,5.125,45
15000,12,3,4,-16.532,6,8,2,2,328,100,2,0,0,64,147,5.125,45
15000,12,3,4,-16.532,6,8,2,2,328,100,2,-1,0,64,148,5.125,45
15000,12,3,4,-16.532,6,8,2,2,328,100,2,-2,0,64,149,5.125,45
15000,12,3,4,-16.532,6,8,2,2,328,100,4,-3,0,128,150,2.5625,45
15000,12,3,4,-16.532,6,8,2,2,328,100,8,-4,0,256,151,1.28125,45
15000,12,3,4,-16.532,6,8,2,2,328,100,8,-5,0,256,152,1.28125,45
15000,12,3,4,-16.532,6,8,2,2,328,100,16,-6,0,512,153,0.640625,45
15000,12,3,4,-16.532,6,8,2,2,328,100,16,-7,0,512,154,0.640625,45
15000,12,3,4,-16.532,6,8,2,2,328,100,16,-8,0,512,155,0.640625,45
15000,12,3,4,-16.532,6,8,2,2,328,100,32,-9,0,1023.980583,156,0.320318574,45
15000,12,3,4,-16.532,6,8,2,2,328,100,32,-10,0,1024.019608,157,0.320306367,45
15000,12,3,4,-16.532,6,8,2,2,328,100,32,-11,0,1023.962264,158,0.320324304,45
15000,12,3,4,-16.532,6,8,2,2,328,100,64,-12,0,2048.019802,159,0.160154701,45
15000,12,3,4,-16.532,6,8,2,2,328,100,64,-13,0,2048,160,0.16015625,45
15000,12,3,4,-16.532,6,8,2,2,328,100,128,-14,0,4096.039604,161,0.080077351,45
15000,12,3,4,-16.532,6,8,2,2,328,100,128,-15,0,4096.037736,162,0.080077387,45
15000,12,3,4,-16.532,6,8,3,2,440,100,1,12,0,32,135,13.75,45
15000,12,3,4,-16.532,6,8,3,2,440,100,1,10,0,32,137,13.75,45
15000,12,3,4,-16.532,6,8,3,2,440,100,1,8,0,32,139,13.75,45
15000,12,3,4,-16.532,6,8,3,2,440,100,1,6,0,32,141,13.75,45
15000,12,3,4,-16.532,6,8,3,2,440,100,1,4,0,32,143,13.75,45
